,chrome_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate,Emotion
0,0.4295556,5417.4758274491605,5657.173207709378,11989.431556748466,0.004096739,0.09956294334739264,04
0,0.48276475,5374.285939273616,5620.380929914947,11638.201242469879,0.005387809,0.09522955101656627,04
0,0.51220614,5804.707879833839,5667.05415932438,12091.517857142857,0.0043091686,0.10898929884453781,04
0,0.4784508,5142.909245370468,5118.356734552521,10575.797872340425,0.012250681,0.09412845507218845,04
0,0.4437084,4733.129580059262,4958.456895073878,9850.186567164179,0.0067585804,0.0915009911380597,04
0,0.48775357,5686.207018594556,5538.612898099042,11758.491847826086,0.0049807793,0.10528192934782608,04
0,0.52124923,5517.574953652685,5350.291677064342,11347.388059701492,0.0066727013,0.10679658348880597,04
0,0.4515524,4243.710725706138,4532.350478113957,8260.886270491803,0.008897412,0.10248303022540983,05
0,0.46600476,4546.370454374527,4501.764713817066,8503.57380319149,0.017439622,0.1027312583111702,05
0,0.45778337,4925.5471387107555,5016.034921049919,9862.195616883117,0.014209598,0.09399096996753246,05
0,0.42962337,4540.461016967592,4612.531615433016,9006.886275773197,0.01509635,0.10418386557667526,05
0,0.42380798,4319.990616139603,4829.024071052454,9161.96986607143,0.04792354,0.0812514947385204,05
0,0.35415408,4126.381365411092,4769.936595838873,8739.676339285714,0.05550281,0.07377464657738095,05
0,0.43533346,5088.943794811617,4701.8813247855205,9755.165289256198,0.053749,0.13721375688705234,05
0,0.4306845,5459.626019520074,4834.882185018463,10267.557989690722,0.056439497,0.12944738643685566,05
0,0.4449151,4454.894057919886,5056.265825794495,9190.7958984375,0.009939049,0.08197784423828125,06
0,0.4742015,5922.43758879672,5896.80800086146,12795.362903225807,0.004933441,0.1044953377016129,06
0,0.4652813,5799.776716215584,5692.127669757937,12170.416039156626,0.0076724393,0.10515548522213855,06
0,0.53355885,6100.690129448054,5956.426536637813,12991.70375386997,0.0072246557,0.10461917085913312,06
0,0.45860404,5407.576531371157,4940.560555503253,10565.254559270517,0.023282075,0.12168295260258359,06
0,0.48154128,5523.758548138366,5134.039397296303,10979.391163793103,0.020644562,0.11375830639367816,06
0,0.39781773,4824.65318578295,4911.921550114255,9532.300420168067,0.025923748,0.0948250393907563,06
0,0.44437453,5321.058865996603,5281.146213244281,11001.420454545454,0.012986993,0.09194483901515152,06
0,0.48290062,5503.97337337558,5397.170436096288,11134.361530172413,0.0058313953,0.10682976382902298,07
0,0.47509795,4983.730874506322,5154.3645860751985,10135.917721518987,0.0064161713,0.08800805973101265,07
0,0.46634766,5283.7401197824665,5176.603718690912,10296.164772727272,0.00581317,0.09970622417355372,07
0,0.46813834,5328.257330470435,4927.307037999622,9760.520573566086,0.009035209,0.10776160185473815,07
0,0.43181583,4575.985956453429,4804.808048316994,8675.35316780822,0.019526297,0.089599609375,07
0,0.41356733,4124.371851369256,4477.430675210358,7835.9375,0.02406809,0.08565553477112677,07
0,0.43351474,4924.6993024781805,4952.979848717779,9292.701740506329,0.019876104,0.09954509493670886,07
0,0.36935267,4553.5090596671125,4677.451194005289,8541.55839715536,0.027259769,0.09401497538293217,07
0,0.5392771,6125.005034863348,5884.472304999363,12777.83203125,0.009400975,0.10863615337171052,08
0,0.48178974,5428.360711618245,5499.129263736819,11410.986328125,0.00842951,0.10233001708984375,08
0,0.5222933,6016.463465264913,5708.387122389846,12173.608472644377,0.019478878,0.10778400455927052,08
0,0.5112333,5863.791354146754,5650.607028539122,11829.754601226994,0.0100903995,0.11172354294478527,08
0,0.47061226,5378.953584805431,5575.5411868591,11417.12575987842,0.021155901,0.1002208396656535,08
0,0.4931363,5463.218495101789,5395.5036826575015,11237.6953125,0.024572087,0.103912353515625,08
0,0.4593701,6128.847493694861,5676.94252774757,12295.752382697947,0.033457927,0.11507256918988269,08
0,0.46688777,5116.70079293065,5307.825860147305,10815.159574468085,0.027858287,0.09430506743920973,08
0,0.6502387,6247.2640021783345,6100.206719625536,12968.64406779661,0.001715554,0.052808858580508475,01
0,0.6480349,6174.155579618289,5900.380090925912,12600.83762886598,0.0024167218,0.05670270887027491,01
0,0.65405947,6306.045069864509,6000.813560106435,12863.449958471761,0.0021423553,0.05295661596760797,01
0,0.6431337,5436.202630002019,5857.793656874511,11875.419463087248,0.0022323923,0.0514956480704698,01
0,0.69471157,6130.295427127571,6116.647305870719,12911.924877850162,0.00107532,0.051797574816775244,02
0,0.63850886,5475.4399087035945,5932.752114634489,12005.990415335464,0.0013217741,0.0409079847244409,02
0,0.6611147,6142.290682169911,5797.309934023789,12206.819089456869,0.0019036648,0.059047711162140575,02
0,0.6304654,5775.2391424598145,5736.451480874767,11919.29347826087,0.001340274,0.05351704030797101,02
0,0.6548434,5776.207994495811,5761.484018994827,11822.591145833334,0.0010185882,0.06226806640625,02
0,0.65039784,6215.295047398283,5866.9968361636675,12626.068376068377,0.000916314,0.0701038327991453,02
0,0.6616285,5926.823318108193,5995.050764021316,12701.271186440677,0.0012638008,0.04480187367584746,02
0,0.61438996,5533.521470744585,5805.991237388952,11640.234375,0.0014546289,0.048125542534722225,02
0,0.62496406,5930.60724349277,6086.612708067553,12761.920103092783,0.0032590607,0.04361140195446735,03
0,0.6472475,6155.339830724429,5922.764882308017,12566.315406976744,0.0034306936,0.05134901889534884,03
0,0.64154106,6019.00138066543,5866.168672004946,12408.425964765102,0.003593946,0.053430749265939596,03
0,0.6090509,6468.045772211766,5947.636350668652,12865.414268092105,0.004109496,0.06591796875,03
0,0.50387573,4784.9756149844825,5248.856389992237,10160.867414248021,0.0151536055,0.047267944013852245,03
0,0.5970365,4424.596860655711,5225.158047176913,9412.802419354839,0.015934363,0.04807923616202346,03
0,0.5280457,4931.098900672953,5045.076939915593,9914.772727272728,0.016826106,0.06907094740013774,03
0,0.5802362,5711.822093361329,5673.575231246416,11871.699278115502,0.013488314,0.06324652118161095,03
0,0.6172298,6137.841338606578,6135.796045956028,13268.844848242812,0.0017623513,0.06012411391773163,04
0,0.64551866,5801.752361694297,5809.2570077995015,11905.625924556212,0.0016250805,0.05916870839497041,04
0,0.60958076,6158.249974910574,5776.78991135716,12240.022590361446,0.002027584,0.06831231174698796,04
0,0.61675465,6392.017989167906,5984.4945613708,12844.983552631578,0.0023914073,0.06411752612229102,04
0,0.611521,6442.526364617742,5784.950968689328,12737.345247603835,0.0056180595,0.06462628544329073,04
0,0.55757457,4504.744451660047,5042.156401918811,9554.595044378699,0.008844497,0.04503599990754438,04
0,0.55366355,5889.933893572533,5595.110508880782,11873.912183544304,0.008727874,0.07119326048259493,04
0,0.5606654,5773.481512277689,5629.232936322289,11918.230830670927,0.008381874,0.08768626447683706,04
0,0.60857534,5566.217195426611,5725.504368264632,11873.659393491123,0.008404719,0.053319445728550297,05
0,0.61904126,5965.15556511213,5735.855636097188,12201.016104294478,0.005374712,0.0577400067101227,05
0,0.59235066,5719.862814857917,5643.15343497821,11925.589532208589,0.011337916,0.05742996309432515,05
0,0.57434475,5480.698523459318,5367.2329217200695,11137.01923076923,0.010495702,0.06113392539173789,05
0,0.5815503,5907.978701818892,5736.369879254203,12236.634036144578,0.022055577,0.05213725997740964,05
0,0.51465726,4951.365864781545,5256.186970047454,10594.504021447721,0.049017377,0.059078104054959786,05
0,0.551726,4136.140075682731,4972.854241717463,8938.872466216217,0.046986803,0.06253563133445945,05
0,0.47031972,4924.935071291437,5167.881048612885,10611.427436440677,0.05928269,0.07989467469985875,05
0,0.63629574,6026.8125807549,6029.879023202101,12952.957246932516,0.0031254091,0.06398731067868098,06
0,0.5978215,5939.968892530307,5931.921082978397,12703.837386018236,0.004543921,0.06132456306990881,06
0,0.6007822,5834.934781295308,5690.265978217787,11987.180159395974,0.006047231,0.06475133703859061,06
0,0.59558237,5873.981845224595,5798.854272143793,12100.913621262458,0.0059724185,0.05937889327242525,06
0,0.49507535,4764.399285797654,5275.907771874859,10483.570390365448,0.019002743,0.06297854806893688,06
0,0.51770866,4727.0242153731515,5175.902092782319,10218.672134551494,0.022868438,0.0654085989410299,06
0,0.5085252,4725.25825330312,5021.775687159334,9788.248697916666,0.026200185,0.06608072916666667,06
0,0.5122201,4711.428270626979,4911.924677054546,9740.386652542373,0.028772678,0.07377019332627119,06
0,0.6053567,6085.198584696983,5831.280780206206,12536.888586956522,0.0038938094,0.061360677083333336,07
0,0.61617833,6213.983247862272,5798.518492837546,12549.46375739645,0.005123004,0.06650737333579881,07
0,0.6232183,6372.429951889535,5836.422529916391,12643.165260736196,0.004367376,0.06922809624233128,07
0,0.5906332,5804.076634989774,5484.229887616327,11244.633152173914,0.0055646007,0.0722458106884058,07
0,0.61363417,5624.496259706361,5647.569766926756,11821.10031512605,0.0063992636,0.0661217612044818,07
0,0.59265774,5056.649508541939,5094.6113168166385,10151.457457983193,0.0060268883,0.07589012167366947,07
0,0.57484406,5625.360274447846,5500.726345773878,11461.605235042734,0.0064551723,0.05904447115384615,07
0,0.5897559,5652.386031493356,5562.461419962187,11497.930021367521,0.007646994,0.05921418714387464,07
0,0.6380919,6757.03761776326,6324.351765960403,14149.007161458334,0.003241075,0.06274922688802083,08
0,0.6031657,6712.031086641885,6173.083636058276,13777.992584745763,0.0045756516,0.06304124735169492,08
0,0.5982361,5562.871259164452,5905.861572210314,12310.664848993289,0.008315129,0.04982598835989933,08
0,0.53357357,5340.579284928584,5563.7707717739795,11699.344758064517,0.0069175106,0.07091453853046595,08
0,0.6057796,5876.874114080726,6000.259915494155,12706.217447916666,0.0064678933,0.053441365559895836,08
0,0.5925943,6006.1619752866245,5883.932461355786,12826.9168814433,0.011265015,0.05809036726804124,08
0,0.60011,6080.881024745768,5877.827714225236,12873.616536458334,0.01103815,0.06789482964409722,08
0,0.60520005,6292.398240956565,5877.295866672393,13107.747395833334,0.010699728,0.0836062961154514,08
0,0.50240684,5813.654707652044,5101.517369926802,11032.395527859238,0.00250462,0.06512612261730205,01
0,0.54649454,6341.2141292186125,5484.800868666297,12185.452748493975,0.0024078863,0.05810399802334337,01
0,0.5012462,6170.377976014155,5402.340082772648,11899.523853550296,0.0033768811,0.08072820358727811,01
0,0.55669147,6621.952371016358,5482.796735448197,12351.974890029325,0.0030152914,0.07186755406891496,01
0,0.5205011,6156.829152742932,5287.4721515891515,11530.668904958678,0.0028624404,0.05987027591253444,02
0,0.52380955,5565.960745319652,5459.14527060945,11374.47033898305,0.0023134209,0.07096905896892655,02
0,0.5350295,6349.352393876921,5152.933018459868,11537.738347457627,0.003230967,0.0841843772069209,02
0,0.5098666,6379.996138134871,5331.718017440384,11987.160326086956,0.0029795642,0.08781136775362319,02
0,0.49846986,5617.712015502586,5025.117380707331,10701.763572386059,0.0024219132,0.05525170702077748,02
0,0.5241885,5708.714020122199,5469.494158008442,11499.271716101695,0.0024966716,0.06247379281426554,02
0,0.48740438,6432.982507330291,5360.569747916376,12003.80608974359,0.0030455135,0.09694539040242166,02
0,0.49884847,6172.0398927485185,5184.552836686717,11471.047794117647,0.0029364917,0.07749720982142858,02
0,0.46631226,5249.621148738247,4718.095921669971,10057.718211206897,0.005976177,0.06753855738146551,03
0,0.48929572,5527.956323691624,5141.868634671224,10936.16452991453,0.0062073283,0.06717553641381767,03
0,0.4790085,5516.399059371489,4770.4305026759375,10446.357332826748,0.0056849457,0.0941150978343465,03
0,0.46286425,5487.165572858279,4875.760885511202,10651.776175213676,0.007183981,0.0890285568019943,03
0,0.5566062,5530.66808150143,5100.662779373899,10818.928006329113,0.020913566,0.052328916139240504,03
0,0.51864505,5579.317235792732,5006.6288784454855,10769.16881443299,0.020294791,0.0495190177996134,03
0,0.4344439,5833.339635584737,4702.906293139454,10748.847336065573,0.011793064,0.08720489668715847,03
0,0.4368264,6057.13942643859,4960.0410636511,10989.485589812333,0.02529859,0.10076135221179625,03
0,0.5026855,5721.3462353026025,5274.027407774726,11344.429347826086,0.0048734453,0.0838187839673913,04
0,0.51182336,4604.51178372312,4984.172699238286,9367.025702662722,0.004741188,0.059766780695266274,04
0,0.5052173,6621.711674574123,5523.754884864006,12519.361413043478,0.0031918893,0.07837409420289855,04
0,0.5005636,6012.25760748436,5291.170174851845,11758.838619402984,0.004276225,0.0948475396455224,04
0,0.4779163,4732.788473686376,5015.057074098753,9966.490185950413,0.013076687,0.06718104338842976,04
0,0.42544994,5582.239444780417,4844.671270383001,10483.779131355932,0.017999204,0.0961127846927966,04
0,0.50128895,5091.163318181389,4814.429007363028,9792.935924369747,0.0142811285,0.07093755470938376,04
0,0.42335054,5566.833868321437,4820.820926000557,10444.214876033058,0.022958012,0.09511395919421488,04
0,0.5311656,5875.282651792336,4910.60317527567,10725.315617206983,0.005621822,0.07715209047693267,05
0,0.50271946,5148.407040166569,4874.042093963858,10108.223022788205,0.0064437147,0.06853609877680965,05
0,0.53630555,6567.915016989907,5343.459882766598,12192.908653846154,0.0043840418,0.08973106971153846,05
0,0.5261447,6232.8007248841395,4986.761185045378,11490.657216494845,0.004856021,0.08692664706829897,05
0,0.57720757,4751.807557964919,4687.042572927478,9250.939332844575,0.021840658,0.042751099706744865,05
0,0.5653797,4132.40658923083,4554.124411648869,8069.089673913043,0.047395904,0.06468948143115942,05
0,0.5246043,5847.212441345601,5091.8809719456785,11132.8125,0.021390682,0.0857514880952381,05
0,0.4745254,4300.2493681736805,4232.730752147196,8055.533854166667,0.03711136,0.07325575086805555,05
0,0.57172954,4936.257913876526,4914.375049720731,9841.7724609375,0.009506869,0.06390533447265626,06
0,0.5098229,5304.2275726469,4926.625133559372,10433.035714285714,0.008469731,0.06400639960106383,06
0,0.49399525,6173.770212264788,5164.076164684624,11809.82990506329,0.005930478,0.09552697290348101,06
0,0.5516214,6345.787755157765,5294.961702420881,12145.063330564784,0.0071461075,0.08908780627076412,06
0,0.5129683,4816.800205039246,4905.241609768605,9529.246794871795,0.031098071,0.045798277243589744,06
0,0.4354116,3975.5948857348653,4137.208057189587,7831.290409482759,0.040153466,0.05078545932112069,06
0,0.47607878,5978.4547933738995,5034.859504767162,11303.057898773006,0.031006932,0.10077166411042945,06
0,0.47306177,4696.668213169305,4476.498935253896,8801.426630434782,0.034457542,0.06783854166666667,06
0,0.48687628,5268.358905551996,4541.619745957573,9880.074786324787,0.003818585,0.060875178062678066,07
0,0.55301344,4744.3807518485055,4861.386215911547,9636.449353448275,0.004469832,0.07065906743893678,07
0,0.520294,6100.698216505605,5003.709372839353,11254.92326183432,0.0037690387,0.07597396218565089,07
0,0.56482005,6380.935194616554,5199.385052101351,11834.455818965518,0.0038125557,0.08344698500359195,07
0,0.4834784,5389.8126948038835,4822.031618867606,10170.61829758713,0.006662899,0.08328140708780161,07
0,0.4362797,4825.195078303742,4807.349766368863,9576.914612676057,0.011304533,0.08393508839495305,07
0,0.5154485,5429.936129639849,4664.888874108738,9854.133702531646,0.011957974,0.10042523734177215,07
0,0.4825506,5135.984272962658,4874.027645267497,10038.41320375335,0.012303156,0.08904652940683647,07
0,0.50236315,6109.3719478682915,5202.747134071074,11568.806475903615,0.004766639,0.07695283085466867,08
0,0.55654645,5787.366212509599,5091.959947780659,11179.481304985336,0.005393552,0.05855079270527859,08
0,0.55361176,6725.11911080418,5445.823439859635,12655.252659574468,0.0057762256,0.0828846290843465,08
0,0.49689883,6216.463606015744,5400.177184715481,12143.190643491123,0.0065329033,0.09049816244452663,08
0,0.45828307,5076.134486154355,4738.669105158304,9953.057650862069,0.008034738,0.08122025413074713,08
0,0.48729077,5951.062117478412,5141.997596701812,11308.159722222223,0.010303772,0.08982288327991453,08
0,0.53260183,6128.366855316397,5114.869245620701,11376.736111111111,0.0095788445,0.10268512954059829,08
0,0.4851922,6148.559141921916,4961.035535254579,11324.660326086956,0.008432412,0.10435914855072463,08
0,0.6492053,7160.965604423254,5790.05948945077,13396.025587248321,0.0017711212,0.06347983955536912,01
0,0.6366914,7060.873736666608,5779.468828488192,13171.174210963454,0.001843511,0.06559677377491695,01
0,0.6400589,7159.011162228072,5823.386732726003,13520.589192708334,0.0019020388,0.06490071614583333,01
0,0.63207275,7194.208348270345,5710.212810574218,13564.194915254237,0.002328554,0.07077098781779662,01
0,0.64133126,6305.172234916806,5704.503566975464,12493.321572580646,0.0015346013,0.06100680443548387,02
0,0.6367832,6687.200335273548,5591.527415331388,12669.227139261746,0.0016846342,0.05035195574664429,02
0,0.64545125,6615.243831433961,5807.366594365296,12869.49152542373,0.0015654693,0.05178595074152542,02
0,0.6535019,6954.084103828365,5791.367536635609,13375.594429347826,0.001518939,0.07805069633152174,02
0,0.6499055,6950.682308531014,5735.502527329274,13179.26377118644,0.0014928401,0.05435149629237288,02
0,0.61467296,6705.962573892005,5665.014269880761,12864.072882059801,0.0019648364,0.056197765261627904,02
0,0.636629,6966.3343378036,5725.17247841865,13346.077127659575,0.0018729342,0.05663716201241135,02
0,0.62527627,6977.983923883248,5622.433191003043,13141.529605263158,0.0019602797,0.05388569078947368,02
0,0.6230035,6759.331339004647,5679.860764721831,13044.819078947368,0.003330722,0.05701326069078947,03
0,0.5870864,6629.537611120592,5570.4886484565195,12709.354235880399,0.0032058987,0.06462994445598007,03
0,0.6133134,6768.334645151453,5632.09298100803,13043.167372881357,0.0031645214,0.05337493379237288,03
0,0.5894017,6664.885448781311,5531.171022813814,12741.746262458471,0.0042673443,0.06625863008720931,03
0,0.5620302,6193.638051000773,5420.165465141992,12170.520510835913,0.0050849607,0.05917122194272446,03
0,0.5173519,5778.734066004282,5296.896258554631,11281.481139053254,0.011359615,0.061348638590976334,03
0,0.5409708,6475.584218953385,5469.473551896683,12508.949762658227,0.0119191315,0.0814641638647152,03
0,0.5599282,6667.356893648416,5568.393199310698,12872.354233226837,0.011913365,0.07001921924920128,03
0,0.61491895,6161.3701688987285,5674.841195582046,12011.61380597015,0.0019545674,0.05838240438432836,04
0,0.5729042,6219.752753901079,5577.501504999096,11990.46969126506,0.0016960445,0.05821136106927711,04
0,0.6329806,6715.377638979052,5669.384715986127,12466.065208978329,0.0018197102,0.056114551083591334,04
0,0.56717616,6574.50638775292,5656.766341300928,12473.941851265823,0.001914978,0.06613275069224683,04
0,0.58374554,5944.218863809501,5501.395834649405,11747.953274760383,0.0031960327,0.06399292382188498,04
0,0.58212984,6157.829081839613,5609.340637957747,11924.168346774193,0.0022928286,0.06472246723790323,04
0,0.6319493,6467.1527118347585,5690.023164263744,12298.447174922601,0.002530877,0.05978346313854489,04
0,0.58156884,6493.899903896616,5917.884920432621,12735.984219269103,0.0019057938,0.05785565043604651,04
0,0.60200465,6620.510538647705,5612.70135417194,12668.7306501548,0.0050841426,0.059032144930340556,05
0,0.5995188,6565.232770160498,5541.426768366754,12595.044239457831,0.0068654856,0.0641810405685241,05
0,0.572178,6460.198758540471,5423.134382631245,12346.63923816568,0.006807512,0.07233641133505918,05
0,0.56949747,6685.710495996073,5501.168058370298,12724.856606012658,0.008502838,0.06691925435126582,05
0,0.55459476,6266.342244328677,5741.284329949082,12697.010869565218,0.0495184,0.06252122961956522,05
0,0.5771857,5520.3526643735295,5595.935170253496,11721.497038653366,0.026381701,0.051152635988154616,05
0,0.55435616,6425.9025095116485,5554.48092887577,12526.819029850747,0.03986295,0.07326696595149254,05
0,0.41918644,6289.271067080682,5350.347991816976,12076.052295918367,0.08496086,0.08587023676658163,05
0,0.5787634,6882.796076115439,5939.728927306395,13394.412076271186,0.0028369734,0.057666843220338986,06
0,0.6578112,6937.144322268622,6126.796875435601,13917.70658557047,0.0020029268,0.05644400167785235,06
0,0.6082111,6866.745396286583,5874.2073397097765,13332.51142026578,0.00408471,0.07173030004152824,06
0,0.5883544,6091.423332355196,5759.126223722726,12534.745065789473,0.004342085,0.06238435444078947,06
0,0.60036784,6960.777243514103,5887.950511075354,13440.961234177215,0.0031323044,0.05980827234968354,06
0,0.57081693,6467.591327330602,5959.520245317449,13231.041327361563,0.01575098,0.06243001832247557,06
0,0.598669,6672.882519893184,5777.6335192671095,13087.955927051671,0.0132698985,0.07814577792553191,06
0,0.64063984,6770.494242222255,5812.430503244373,13026.967400332225,0.0036957366,0.06526909001245847,06
0,0.65166485,6871.909475460879,5735.9299613472685,13142.558262711864,0.0016223041,0.06104674258474576,07
0,0.6488369,6986.856840389992,5758.765359071928,13289.455746644295,0.0016278262,0.057274735213926176,07
0,0.6503567,7041.9862330379265,5770.807832884136,13218.062907166124,0.0019076231,0.07326604489006515,07
0,0.63121146,7112.25515694908,5712.5355676403515,13301.783511513158,0.0020986418,0.06805580540707237,07
0,0.6256626,6591.866622416483,5734.351976368422,12807.568359375,0.0033698299,0.07045745849609375,07
0,0.58481234,5886.250665172441,5489.506705805003,11578.79849137931,0.0043615666,0.059488932291666664,07
0,0.6320788,7007.3420227132765,5837.306686129109,13174.1455078125,0.0020595067,0.07882080078125,07
0,0.61752367,6541.457114998564,5609.969170092462,12415.344427244581,0.002897843,0.06360052244582043,07
0,0.5820348,6682.754659083401,5602.556804409802,12614.794921875,0.006442645,0.0679107666015625,08
0,0.61279047,7039.909049365236,5728.130309337825,13264.036016949152,0.0029185216,0.05980203919491525,08
0,0.6054948,7013.484280076198,5668.73275898841,13324.655720338984,0.002984892,0.05437301377118644,08
0,0.58398455,6967.546695257579,5831.898533109427,13625.411184210527,0.0032013524,0.0654125548245614,08
0,0.59777284,6936.987433809757,5687.151578473338,13160.193690095846,0.005157217,0.06371368310702875,08
0,0.636902,6857.730668645566,5846.9179300139795,13251.864919354839,0.0034930324,0.0646484375,08
0,0.60226125,6786.639517125177,5793.03915657619,13057.607827476038,0.0072099273,0.06017403404552716,08
0,0.60483813,6872.55381272288,5784.009667879674,13156.905241935483,0.0075176945,0.06645035282258065,08
0,0.41089576,5234.101122918418,4493.980411737137,10250.023964723927,0.0010788525,0.04932988640720859,01
0,0.47782165,6084.720046105396,5081.972985636049,11782.398162939297,0.000995105,0.05554862220447284,01
0,0.4676323,6050.10466147853,4930.711895770196,11390.049846625767,0.001514765,0.062480528661809816,01
0,0.47350946,6066.990977112478,4931.14390398743,11213.129664179105,0.0015811021,0.05985890858208955,01
0,0.38991785,4952.78056980345,4368.29931338259,9561.498397435897,0.0015110791,0.04248881543803419,02
0,0.4864378,6284.919318651434,5035.3311682179165,12031.34328358209,0.0009108401,0.048125583022388056,02
0,0.39496222,5312.591883392293,4366.909264155674,10500.439453125,0.0017293006,0.05678863525390625,02
0,0.447439,5924.956666700553,4788.694323888241,11374.88126899696,0.0018543224,0.05206799724544073,02
0,0.42416343,5527.906787465367,4664.456888046891,10905.604338842975,0.00053162855,0.05799247804752066,02
0,0.38627055,5320.529355853502,4411.114282256725,10402.087602459016,0.00075627316,0.05771057462431694,02
0,0.45537004,5739.615342541871,4774.455636879195,11286.792200854701,0.0009168088,0.060489839298433046,02
0,0.39462203,4869.490849804168,4158.521357281133,9362.950211864407,0.0014714745,0.05718545859816384,02
0,0.51716155,6515.496974195157,5403.223736830477,12471.98275862069,0.009621047,0.08462980423850575,03
0,0.37956253,5155.39793768034,4371.966045850733,9826.766304347826,0.009510376,0.06701058650362318,03
0,0.42629713,5673.280779610214,4640.997244713874,10686.1083984375,0.0058910786,0.07757720947265626,03
0,0.35465387,4934.7714207825165,4001.084292399907,9185.702645705522,0.006786399,0.06887611435966258,03
0,0.3857409,5216.280119029274,4087.7578724937293,9443.524894067798,0.022086313,0.08607819120762712,03
0,0.40080276,5121.598081096129,4084.198803104167,9370.99358974359,0.018380404,0.0866539240562678,03
0,0.43262717,5753.603812991157,4519.5344764282,10479.557291666666,0.026494894,0.09690077039930556,03
0,0.36293155,5307.097245024208,4272.515978861318,9629.073183760684,0.023747165,0.09747262286324786,03
0,0.5382065,6894.3538930041295,5685.489747861247,13128.205128205129,0.0015491152,0.07808048433048433,04
0,0.4654775,5937.117197222891,4901.832302431469,11091.068786982249,0.0021566977,0.057949449889053255,04
0,0.5506167,7225.612903166078,5614.413342578913,13602.348372781065,0.0017256859,0.09719397189349112,04
0,0.5621883,7126.270847896624,5723.978761849062,13617.752259036144,0.0023360841,0.09657085372740964,04
0,0.56351274,7329.026201145788,5498.787736097333,13443.892045454546,0.003114743,0.07865632532713498,04
0,0.43195483,5244.882607449003,4389.394490779055,9950.203804347826,0.0019755454,0.0701270946557971,04
0,0.49742278,6365.277607864421,5103.150353097401,11775.203804347826,0.0041845185,0.08205531023550725,04
0,0.44199577,5730.8308047801565,4523.881450613433,10464.651639344262,0.006177762,0.09043208888319672,04
0,0.5222363,6756.241458130838,5212.262803151035,12497.942862426036,0.0050037066,0.08173943694526627,05
0,0.44426766,5456.709474426458,4546.6408279987045,10296.268857758621,0.0064220065,0.0710729840158046,05
0,0.45352238,5949.824197103734,4598.83592671219,10709.401709401709,0.008130685,0.09081753027065527,05
0,0.43728387,6047.007556698878,4592.451045576501,10871.670081967213,0.008574866,0.09617673113046447,05
0,0.39833274,4830.216552039164,4154.169943946635,8842.775872817954,0.045054,0.08913507247506235,05
0,0.3996959,5042.356343519617,4153.414780095692,9240.377286585366,0.031877026,0.09860542111280488,05
0,0.41392273,5687.600553461165,4582.309569994053,10422.03443877551,0.045035556,0.0916611029177296,05
0,0.5193994,6592.853232307604,5015.098551572613,11732.426604116223,0.031906337,0.10197984450665859,05
0,0.43784773,5671.815979851194,4931.830331932587,11240.061313291139,0.0014026426,0.07639747329905064,06
0,0.50133115,6563.6677722724835,5341.980168326121,12569.076492537313,0.0017506144,0.0961943213619403,06
0,0.5398223,7655.3357257345615,5968.07258287161,14629.598496835442,0.0022081994,0.0920193829113924,06
0,0.4704591,6493.353593433093,5413.136726247655,12481.581289556962,0.0030537078,0.08748732941060126,06
0,0.32001692,4996.398197216932,3973.142527052111,9060.96716772152,0.030998556,0.09827278233781646,06
0,0.38838324,5450.231409482009,4401.292035633809,10157.8857421875,0.029340554,0.10828399658203125,06
0,0.39931703,5776.318156393092,4326.456916065146,10396.27659574468,0.015320548,0.09923537234042554,06
0,0.35282677,5033.593724061219,4016.3851284307616,9016.535659509202,0.01853997,0.10189051715874232,06
0,0.4999747,6634.679747800435,5137.03743744271,12186.837923728814,0.004319151,0.0865181960628531,07
0,0.4206588,5564.337501818817,4540.9809823812075,10407.487170087976,0.003217199,0.05083279875366569,07
0,0.46022803,6027.181574829525,4636.628046530548,11028.111645299145,0.0033808998,0.08664140402421652,07
0,0.43883556,5548.294368724012,4573.1163178486595,10279.72722457627,0.006965046,0.0823636674611582,07
0,0.37500203,5031.936879616233,4093.5843394803574,9049.535472972973,0.0084486315,0.1131862331081081,07
0,0.4199219,5453.119047364839,4685.976314833293,10672.475961538461,0.00387655,0.08637987446581197,07
0,0.43989888,5365.107831870682,4416.648582435335,9806.997282608696,0.0038203285,0.10383265398550724,07
0,0.38925487,5385.262476838708,4227.599247623967,9649.947478991597,0.008089142,0.07013332676820729,07
0,0.40727672,5376.446478268535,4545.79899678203,10215.51961143695,0.0018428954,0.06648357313049853,08
0,0.4191182,5568.664495735449,4604.581535450865,10602.845149253732,0.0021083185,0.06382783348880597,08
0,0.47888687,6321.307773700357,4953.199958848081,11705.668604651162,0.0024788405,0.07894907599667775,08
0,0.43954027,5659.584051306112,4474.449581366198,10387.348790322581,0.0029461698,0.06882245463709677,08
0,0.4836848,6152.884770466657,5189.044894618616,11923.843833780162,0.0032489111,0.0764978321883378,08
0,0.39589968,5260.983650927539,4311.433809345057,9928.811961206897,0.0070213936,0.06740526221264367,08
0,0.40288043,5568.05768557888,4459.580860672851,10325.363685344828,0.005033897,0.09445856905531609,08
0,0.42894086,5818.246609788185,4611.1118507601195,10934.161324786324,0.004203579,0.100822426994302,08
0,0.5852598,5716.662425676294,5528.644959263974,11945.337223101265,0.0040446166,0.06499239764636076,01
0,0.6139934,5865.74481849192,5636.890243523857,12095.056114551084,0.0032937254,0.05885678695820434,01
